NIK;Nama;Alamat_Asal;Alamat_Tujuan;Alasan_Kepindahan;Tanggal_Kepindahan
9384419381;Susan Nugroho;Jalan Gatot Subroto No. 19, Kota Banten, Banten, 36223;Jalan Diponegoro No. 95, Kota Jawa Timur, Jawa Timur, 62768;Keluarga;07/26/2014
755619787;Rudi Andriani;Jalan Gatot Subroto No. 80, Kota Jawa Timur, Jawa Timur, 45485;Jalan Gatot Subroto No. 79, Kota DKI Jakarta, DKI Jakarta, 47285;Pendidikan;02/14/2023
5302809979;Erni Prasetyo;Jalan Veteran No. 26, Kota Jawa Timur, Jawa Timur, 87910;Jalan Gatot Subroto No. 9, Kota Jawa Barat, Jawa Barat, 32406;Pekerjaan;11/24/2014
6004245154;Rina Andriani;Jalan Sudirman No. 55, Kota Jawa Tengah, Jawa Tengah, 93664;Jalan Sudirman No. 90, Kota Banten, Banten, 23431;Pekerjaan;08/01/2004
5159774287;Iwan Gunawan;Jalan Gatot Subroto No. 98, Kota DKI Jakarta, DKI Jakarta, 16345;Jalan Diponegoro No. 45, Kota Jawa Timur, Jawa Timur, 13941;Pendidikan;07/26/2014
4106942688;Iwan Pranoto;Jalan Sudirman No. 79, Kota Sumatera Utara, Sumatera Utara, 53298;Jalan Gatot Subroto No. 54, Kota Sumatera Utara, Sumatera Utara, 56352;Pendidikan;05/12/2011
778983925;Yulio Prasetyo;Jalan Gatot Subroto No. 55, Kota Sumatera Barat, Sumatera Barat, 99020;Jalan Sudirman No. 14, Kota Sumatera Barat, Sumatera Barat, 76494;Lainnya;01/26/2015
7030513948;Rita Hidayat;Jalan Sudirman No. 36, Kota Sumatera Utara, Sumatera Utara, 53122;Jalan Gatot Subroto No. 15, Kota Bali, Bali, 85019;Lainnya;03/13/2008
574982684;Slamet Hidayat;Jalan Diponegoro No. 15, Kota Jawa Timur, Jawa Timur, 20384;Jalan Veteran No. 51, Kota Sumatera Barat, Sumatera Barat, 72708;Lainnya;01/31/2021
6381890851;Hadi Andriani;Jalan Merdeka No. 29, Kota DKI Jakarta, DKI Jakarta, 46179;Jalan Merdeka No. 61, Kota DKI Jakarta, DKI Jakarta, 90952;Pekerjaan;05/15/2012
5446024515;Maya Sirait;Jalan Sudirman No. 1, Kota Jawa Barat, Jawa Barat, 70749;Jalan Ahmad Yani No. 98, Kota Sumatera Utara, Sumatera Utara, 16520;Pendidikan;10/13/2006
3950019674;Hadi Hidayat;Jalan Gatot Subroto No. 96, Kota Sumatera Barat, Sumatera Barat, 59894;Jalan Gatot Subroto No. 72, Kota DKI Jakarta, DKI Jakarta, 72512;Pekerjaan;07/09/2002
4061935329;Hadi Hartono;Jalan Merdeka No. 3, Kota Bali, Bali, 96172;Jalan Gatot Subroto No. 98, Kota Jawa Timur, Jawa Timur, 55429;Pendidikan;12/16/2017
5036412625;Hendro Wijaya;Jalan Veteran No. 66, Kota Sumatera Utara, Sumatera Utara, 96919;Jalan Veteran No. 10, Kota Sumatera Utara, Sumatera Utara, 76635;Lainnya;02/24/2018
7778105251;Wati Hidayat;Jalan Ahmad Yani No. 9, Kota Banten, Banten, 82394;Jalan Sudirman No. 96, Kota Jawa Timur, Jawa Timur, 60584;Pendidikan;06/07/2002
5751961864;Fitri Saputra;Jalan Gatot Subroto No. 31, Kota Banten, Banten, 33726;Jalan Veteran No. 81, Kota Jawa Tengah, Jawa Tengah, 51004;Keluarga;07/21/2006
2170261250;Ani Gunawan;Jalan Merdeka No. 24, Kota DKI Jakarta, DKI Jakarta, 34718;Jalan Diponegoro No. 14, Kota Bali, Bali, 41382;Pekerjaan;01/01/2003
2549309131;Yuni Gunawan;Jalan Veteran No. 99, Kota Sumatera Barat, Sumatera Barat, 34167;Jalan Merdeka No. 93, Kota DKI Jakarta, DKI Jakarta, 11247;Pekerjaan;12/21/2023
6892523285;Hadi Sirait;Jalan Ahmad Yani No. 70, Kota Jawa Barat, Jawa Barat, 12413;Jalan Diponegoro No. 17, Kota Sumatera Utara, Sumatera Utara, 52010;Lainnya;06/07/2013
9904076323;Yuni Hartono;Jalan Sudirman No. 92, Kota Sumatera Barat, Sumatera Barat, 22426;Jalan Diponegoro No. 65, Kota Jawa Tengah, Jawa Tengah, 44010;Lainnya;12/13/2015
6363078927;Budi Santoso;Jalan Sudirman No. 3, Kota Jawa Barat, Jawa Barat, 66418;Jalan Gatot Subroto No. 94, Kota Jawa Barat, Jawa Barat, 31341;Pekerjaan;01/03/2004
4168484714;Iwan Hutapea;Jalan Diponegoro No. 48, Kota Banten, Banten, 50956;Jalan Ahmad Yani No. 90, Kota Banten, Banten, 98356;Pendidikan;02/11/2004
2758694562;Maya Saputra;Jalan Merdeka No. 1, Kota Jawa Tengah, Jawa Tengah, 87534;Jalan Sudirman No. 25, Kota Jawa Timur, Jawa Timur, 62777;Pekerjaan;01/08/2002
2141197088;Erni Prasetyo;Jalan Sudirman No. 23, Kota Jawa Barat, Jawa Barat, 20498;Jalan Veteran No. 41, Kota Sumatera Barat, Sumatera Barat, 47306;Keluarga;09/03/2014
2975896968;Iwan Sirait;Jalan Sudirman No. 60, Kota Sumatera Utara, Sumatera Utara, 37788;Jalan Ahmad Yani No. 33, Kota Jawa Timur, Jawa Timur, 31694;Lainnya;03/12/2003
6828334292;Ahmad Kurniawan;Jalan Veteran No. 51, Kota Sumatera Utara, Sumatera Utara, 11105;Jalan Sudirman No. 57, Kota Jawa Tengah, Jawa Tengah, 68868;Pendidikan;09/19/2004
9801677589;Wati Wijaya;Jalan Ahmad Yani No. 57, Kota Jawa Timur, Jawa Timur, 94673;Jalan Ahmad Yani No. 34, Kota Jawa Tengah, Jawa Tengah, 21708;Lainnya;11/25/2024
8504856047;Ahmad Hutapea;Jalan Veteran No. 38, Kota Jawa Barat, Jawa Barat, 31168;Jalan Ahmad Yani No. 28, Kota Sumatera Utara, Sumatera Utara, 65583;Pendidikan;09/20/2010
353511710;Agus Pranoto;Jalan Sudirman No. 71, Kota Sumatera Barat, Sumatera Barat, 61486;Jalan Merdeka No. 16, Kota Jawa Tengah, Jawa Tengah, 71202;Pekerjaan;04/24/2024
2850357099;Taufik Hartono;Jalan Merdeka No. 90, Kota DKI Jakarta, DKI Jakarta, 39523;Jalan Gatot Subroto No. 53, Kota Jawa Barat, Jawa Barat, 25557;Pendidikan;03/09/2006
2492163798;Erni Susanto;Jalan Sudirman No. 94, Kota Bali, Bali, 96615;Jalan Gatot Subroto No. 16, Kota Bali, Bali, 10704;Pendidikan;04/20/2012
1004610486;Siti Kurniawan;Jalan Diponegoro No. 89, Kota Jawa Timur, Jawa Timur, 34568;Jalan Ahmad Yani No. 3, Kota Bali, Bali, 17949;Pekerjaan;05/12/2019
5279369693;Ahmad Prasetyo;Jalan Gatot Subroto No. 15, Kota DKI Jakarta, DKI Jakarta, 15512;Jalan Diponegoro No. 88, Kota Jawa Barat, Jawa Barat, 48007;Lainnya;01/13/2011
4938554629;Yulio Gunawan;Jalan Veteran No. 4, Kota Jawa Timur, Jawa Timur, 43328;Jalan Ahmad Yani No. 95, Kota DKI Jakarta, DKI Jakarta, 14455;Keluarga;04/13/2024
1982342376;Ani Wijaya;Jalan Diponegoro No. 21, Kota Bali, Bali, 27220;Jalan Merdeka No. 51, Kota DKI Jakarta, DKI Jakarta, 82185;Keluarga;10/12/2021
4809197701;Rina Andriani;Jalan Merdeka No. 80, Kota Sumatera Barat, Sumatera Barat, 42890;Jalan Diponegoro No. 99, Kota Banten, Banten, 37565;Keluarga;11/04/2002
5145316610;Yuni Hutapea;Jalan Ahmad Yani No. 38, Kota Sumatera Barat, Sumatera Barat, 51137;Jalan Sudirman No. 19, Kota Jawa Barat, Jawa Barat, 76704;Pendidikan;08/05/2000
7223524635;Maya Saputra;Jalan Veteran No. 1, Kota Bali, Bali, 85272;Jalan Sudirman No. 58, Kota Banten, Banten, 39838;Pekerjaan;05/21/2018
5936794371;Rini Kurniawan;Jalan Gatot Subroto No. 55, Kota Sumatera Utara, Sumatera Utara, 16208;Jalan Merdeka No. 100, Kota Jawa Timur, Jawa Timur, 77254;Pendidikan;05/05/2005
2740482744;Hadi Hidayat;Jalan Diponegoro No. 14, Kota Sumatera Utara, Sumatera Utara, 19652;Jalan Gatot Subroto No. 63, Kota Banten, Banten, 15138;Keluarga;06/24/2008
5887833902;Hadi Setiawan;Jalan Ahmad Yani No. 69, Kota Sumatera Utara, Sumatera Utara, 52837;Jalan Merdeka No. 34, Kota Jawa Barat, Jawa Barat, 78197;Pekerjaan;11/26/2016
3544314796;Ani Wijaya;Jalan Sudirman No. 100, Kota Sumatera Utara, Sumatera Utara, 63017;Jalan Merdeka No. 54, Kota Sumatera Utara, Sumatera Utara, 26738;Pendidikan;03/25/2002
4472369832;Agus Kurniawan;Jalan Ahmad Yani No. 10, Kota Jawa Barat, Jawa Barat, 44511;Jalan Diponegoro No. 93, Kota Jawa Timur, Jawa Timur, 32324;Pekerjaan;12/19/2003
3712324545;Rita Hutapea;Jalan Ahmad Yani No. 54, Kota Sumatera Utara, Sumatera Utara, 27154;Jalan Sudirman No. 86, Kota Jawa Timur, Jawa Timur, 98335;Pekerjaan;09/01/2002
561162512;Rina Andriani;Jalan Gatot Subroto No. 88, Kota Jawa Timur, Jawa Timur, 48415;Jalan Merdeka No. 76, Kota Sumatera Barat, Sumatera Barat, 81320;Pekerjaan;09/15/2015
2025564569;Slamet Nugroho;Jalan Veteran No. 85, Kota Bali, Bali, 53478;Jalan Sudirman No. 6, Kota Sumatera Utara, Sumatera Utara, 83702;Keluarga;09/25/2005
2165348654;Maya Setiawan;Jalan Ahmad Yani No. 52, Kota Jawa Barat, Jawa Barat, 87976;Jalan Diponegoro No. 19, Kota Jawa Barat, Jawa Barat, 48978;Lainnya;03/09/2022
3089304633;Dedi Kurniawan;Jalan Veteran No. 4, Kota Jawa Barat, Jawa Barat, 16546;Jalan Veteran No. 90, Kota Jawa Timur, Jawa Timur, 61122;Pendidikan;10/22/2020
8224368928;Rini Kurniawan;Jalan Ahmad Yani No. 26, Kota DKI Jakarta, DKI Jakarta, 56886;Jalan Ahmad Yani No. 87, Kota Banten, Banten, 83714;Keluarga;06/04/2011
4284743518;Ahmad Saputra;Jalan Gatot Subroto No. 34, Kota Sumatera Utara, Sumatera Utara, 43609;Jalan Sudirman No. 78, Kota Jawa Timur, Jawa Timur, 10220;Pekerjaan;12/28/2022
6448045062;Fitri Hutapea;Jalan Ahmad Yani No. 59, Kota Jawa Tengah, Jawa Tengah, 29583;Jalan Gatot Subroto No. 46, Kota Jawa Tengah, Jawa Tengah, 27195;Keluarga;03/22/2010
3324729919;Wati Saputra;Jalan Veteran No. 15, Kota Jawa Tengah, Jawa Tengah, 40870;Jalan Sudirman No. 66, Kota Jawa Timur, Jawa Timur, 44072;Pendidikan;03/13/2000
3375372986;Agus Setiawan;Jalan Gatot Subroto No. 27, Kota Banten, Banten, 66342;Jalan Merdeka No. 73, Kota Jawa Timur, Jawa Timur, 69923;Lainnya;03/16/2017
6308022948;Dedi Hutapea;Jalan Diponegoro No. 54, Kota Banten, Banten, 14827;Jalan Gatot Subroto No. 35, Kota Jawa Tengah, Jawa Tengah, 30306;Pekerjaan;04/23/2017
6766293381;Muhammad Hidayat;Jalan Veteran No. 32, Kota Jawa Tengah, Jawa Tengah, 39144;Jalan Merdeka No. 81, Kota Jawa Timur, Jawa Timur, 30609;Pekerjaan;07/11/2024
722992540;Ahmad Sirait;Jalan Veteran No. 99, Kota DKI Jakarta, DKI Jakarta, 30010;Jalan Merdeka No. 21, Kota Jawa Timur, Jawa Timur, 44095;Pendidikan;06/28/2001
1204506151;Fitri Gunawan;Jalan Sudirman No. 41, Kota Sumatera Utara, Sumatera Utara, 93687;Jalan Merdeka No. 91, Kota Bali, Bali, 83709;Keluarga;10/22/2017
5780562971;Nurul Andriani;Jalan Ahmad Yani No. 10, Kota Jawa Timur, Jawa Timur, 42074;Jalan Sudirman No. 89, Kota Jawa Timur, Jawa Timur, 25922;Pendidikan;11/20/2021
9946864182;Rini Hartono;Jalan Sudirman No. 3, Kota DKI Jakarta, DKI Jakarta, 72956;Jalan Veteran No. 30, Kota DKI Jakarta, DKI Jakarta, 19426;Lainnya;07/22/2011
6201627026;Dewi Gunawan;Jalan Merdeka No. 74, Kota Sumatera Utara, Sumatera Utara, 34598;Jalan Ahmad Yani No. 21, Kota Sumatera Utara, Sumatera Utara, 68475;Lainnya;08/24/2013
6226566455;Budi Nugroho;Jalan Ahmad Yani No. 82, Kota Banten, Banten, 52869;Jalan Diponegoro No. 99, Kota Bali, Bali, 72569;Lainnya;03/23/2000
1525606713;Rini Gunawan;Jalan Merdeka No. 35, Kota Jawa Barat, Jawa Barat, 99735;Jalan Ahmad Yani No. 51, Kota Banten, Banten, 66684;Lainnya;06/14/2020
3426127957;Yuni Nugroho;Jalan Diponegoro No. 76, Kota Banten, Banten, 24790;Jalan Gatot Subroto No. 71, Kota Jawa Timur, Jawa Timur, 70255;Lainnya;06/30/2014
5569793717;Wati Prasetyo;Jalan Diponegoro No. 32, Kota Jawa Tengah, Jawa Tengah, 77550;Jalan Sudirman No. 42, Kota Sumatera Barat, Sumatera Barat, 72995;Pekerjaan;09/09/2024
7074964681;Budi Pranoto;Jalan Gatot Subroto No. 86, Kota Banten, Banten, 84420;Jalan Veteran No. 61, Kota Bali, Bali, 44088;Lainnya;09/24/2000
5028435194;Eko Prasetyo;Jalan Merdeka No. 89, Kota Sumatera Utara, Sumatera Utara, 81760;Jalan Gatot Subroto No. 33, Kota Sumatera Barat, Sumatera Barat, 53422;Keluarga;05/28/2003
1426587422;Dewi Santoso;Jalan Ahmad Yani No. 22, Kota Banten, Banten, 11530;Jalan Gatot Subroto No. 27, Kota Bali, Bali, 18898;Keluarga;10/11/2007
7795955298;Rini Gunawan;Jalan Diponegoro No. 67, Kota Jawa Timur, Jawa Timur, 72217;Jalan Merdeka No. 18, Kota DKI Jakarta, DKI Jakarta, 17841;Keluarga;05/27/2005
1083056425;Maya Santoso;Jalan Sudirman No. 68, Kota DKI Jakarta, DKI Jakarta, 68588;Jalan Veteran No. 30, Kota Bali, Bali, 35526;Pendidikan;10/03/2000
6630008888;Bambang Hartono;Jalan Diponegoro No. 48, Kota DKI Jakarta, DKI Jakarta, 24562;Jalan Merdeka No. 78, Kota Sumatera Utara, Sumatera Utara, 70306;Lainnya;04/27/2006
8285731605;Iwan Santoso;Jalan Diponegoro No. 85, Kota Bali, Bali, 82775;Jalan Gatot Subroto No. 14, Kota DKI Jakarta, DKI Jakarta, 15202;Lainnya;09/18/2024
3704049868;Budi Santoso;Jalan Sudirman No. 65, Kota Bali, Bali, 65802;Jalan Veteran No. 60, Kota Sumatera Barat, Sumatera Barat, 78930;Lainnya;06/10/2016
4400929164;Ani Saputra;Jalan Diponegoro No. 8, Kota Sumatera Utara, Sumatera Utara, 66379;Jalan Sudirman No. 53, Kota Bali, Bali, 39954;Pendidikan;02/21/2022
6086071946;Yulio Nugroho;Jalan Diponegoro No. 24, Kota Banten, Banten, 47414;Jalan Gatot Subroto No. 20, Kota Jawa Tengah, Jawa Tengah, 23360;Pendidikan;11/11/2014
3118252213;Wati Hutapea;Jalan Merdeka No. 48, Kota Sumatera Utara, Sumatera Utara, 35042;Jalan Veteran No. 49, Kota Sumatera Utara, Sumatera Utara, 15501;Keluarga;09/19/2003
3173263129;Indah Santoso;Jalan Diponegoro No. 42, Kota Banten, Banten, 66125;Jalan Sudirman No. 57, Kota Jawa Barat, Jawa Barat, 44856;Lainnya;08/16/2006
2552097553;Taufik Setiawan;Jalan Diponegoro No. 93, Kota Jawa Tengah, Jawa Tengah, 99590;Jalan Ahmad Yani No. 16, Kota Jawa Barat, Jawa Barat, 17525;Lainnya;09/08/2022
1694542510;Rina Hartono;Jalan Sudirman No. 15, Kota Banten, Banten, 94500;Jalan Merdeka No. 79, Kota Banten, Banten, 74773;Keluarga;03/25/2008
8312570492;Muhammad Setiawan;Jalan Sudirman No. 56, Kota Sumatera Utara, Sumatera Utara, 73834;Jalan Diponegoro No. 99, Kota Banten, Banten, 56946;Lainnya;06/07/2009
5968129522;Yulio Kurniawan;Jalan Merdeka No. 21, Kota Jawa Tengah, Jawa Tengah, 17575;Jalan Gatot Subroto No. 95, Kota Jawa Timur, Jawa Timur, 46370;Pekerjaan;12/25/2024
1688324823;Rita Susanto;Jalan Ahmad Yani No. 81, Kota Banten, Banten, 95393;Jalan Ahmad Yani No. 94, Kota Jawa Tengah, Jawa Tengah, 28363;Keluarga;01/13/2004
9422968050;Nurul Kurniawan;Jalan Diponegoro No. 25, Kota Sumatera Barat, Sumatera Barat, 24131;Jalan Sudirman No. 79, Kota Jawa Tengah, Jawa Tengah, 95368;Lainnya;02/16/2021
1923474247;Yuni Setiawan;Jalan Veteran No. 96, Kota Sumatera Utara, Sumatera Utara, 36426;Jalan Diponegoro No. 38, Kota Jawa Timur, Jawa Timur, 18164;Keluarga;08/23/2009
3600707685;Indah Wijaya;Jalan Diponegoro No. 77, Kota Banten, Banten, 95583;Jalan Veteran No. 9, Kota Banten, Banten, 65928;Pendidikan;10/27/2008
414281743;Agus Nugroho;Jalan Sudirman No. 14, Kota Banten, Banten, 31146;Jalan Merdeka No. 53, Kota DKI Jakarta, DKI Jakarta, 56275;Pendidikan;12/09/2018
8597555491;Dedi Kurniawan;Jalan Sudirman No. 27, Kota Jawa Tengah, Jawa Tengah, 88286;Jalan Merdeka No. 92, Kota Jawa Timur, Jawa Timur, 80660;Pendidikan;01/13/2020
7764089549;Taufik Nugroho;Jalan Veteran No. 3, Kota Jawa Tengah, Jawa Tengah, 84920;Jalan Sudirman No. 70, Kota DKI Jakarta, DKI Jakarta, 30999;Lainnya;08/09/2000
1366520268;Adi Nugroho;Jalan Ahmad Yani No. 93, Kota Sumatera Utara, Sumatera Utara, 70689;Jalan Gatot Subroto No. 42, Kota Jawa Barat, Jawa Barat, 95159;Lainnya;12/16/2001
2629706618;Lia Pranoto;Jalan Merdeka No. 55, Kota Banten, Banten, 13460;Jalan Diponegoro No. 72, Kota Jawa Tengah, Jawa Tengah, 80056;Keluarga;11/17/2006
6351227330;Taufik Prasetyo;Jalan Sudirman No. 72, Kota DKI Jakarta, DKI Jakarta, 19746;Jalan Diponegoro No. 66, Kota Jawa Barat, Jawa Barat, 65773;Pendidikan;09/13/2023
6440656836;Adi Prasetyo;Jalan Ahmad Yani No. 95, Kota DKI Jakarta, DKI Jakarta, 14557;Jalan Merdeka No. 20, Kota DKI Jakarta, DKI Jakarta, 16859;Lainnya;05/22/2014
5479823212;Siti Pranoto;Jalan Gatot Subroto No. 60, Kota Sumatera Barat, Sumatera Barat, 27083;Jalan Veteran No. 3, Kota Banten, Banten, 52639;Pekerjaan;09/30/2016
6789446030;Yulio Hutapea;Jalan Diponegoro No. 95, Kota Bali, Bali, 17323;Jalan Merdeka No. 95, Kota Sumatera Barat, Sumatera Barat, 76395;Lainnya;04/29/2011
3398586592;Taufik Pranoto;Jalan Veteran No. 73, Kota Banten, Banten, 22433;Jalan Sudirman No. 8, Kota Sumatera Barat, Sumatera Barat, 97327;Keluarga;10/19/2014
8558398626;Iwan Saputra;Jalan Sudirman No. 100, Kota Sumatera Barat, Sumatera Barat, 55530;Jalan Sudirman No. 31, Kota Jawa Timur, Jawa Timur, 51614;Keluarga;09/02/2011
2232684935;Adi Hutapea;Jalan Diponegoro No. 16, Kota Jawa Tengah, Jawa Tengah, 24805;Jalan Diponegoro No. 44, Kota Jawa Tengah, Jawa Tengah, 12363;Keluarga;07/29/2008
9117824745;Lia Hartono;Jalan Diponegoro No. 56, Kota Jawa Timur, Jawa Timur, 75912;Jalan Veteran No. 78, Kota Jawa Tengah, Jawa Tengah, 62474;Pendidikan;04/29/2014
677642654;Susan Hutapea;Jalan Veteran No. 34, Kota Jawa Tengah, Jawa Tengah, 40189;Jalan Sudirman No. 77, Kota Jawa Tengah, Jawa Tengah, 13745;Pekerjaan;12/26/2002
3507504085;Slamet Nugroho;Jalan Sudirman No. 72, Kota Bali, Bali, 38168;Jalan Sudirman No. 82, Kota Sumatera Utara, Sumatera Utara, 32021;Pendidikan;08/23/2016
8454350408;Siti Gunawan;Jalan Veteran No. 96, Kota Jawa Timur, Jawa Timur, 75762;Jalan Diponegoro No. 77, Kota DKI Jakarta, DKI Jakarta, 24525;Pendidikan;11/12/2000
5314298282;Siti Gunawan;Jalan Veteran No. 69, Kota DKI Jakarta, DKI Jakarta, 29230;Jalan Diponegoro No. 75, Kota Sumatera Barat, Sumatera Barat, 41725;Pekerjaan;06/01/2010
3674058147;Agus Hutapea;Jalan Sudirman No. 50, Kota Bali, Bali, 12874;Jalan Gatot Subroto No. 91, Kota Jawa Barat, Jawa Barat, 41497;Lainnya;09/29/2014
6888224180;Fitri Hutapea;Jalan Gatot Subroto No. 80, Kota Jawa Timur, Jawa Timur, 95124;Jalan Merdeka No. 94, Kota DKI Jakarta, DKI Jakarta, 73064;Pendidikan;03/21/2017
6200737046;Lia Saputra;Jalan Diponegoro No. 10, Kota Jawa Tengah, Jawa Tengah, 52129;Jalan Veteran No. 66, Kota Banten, Banten, 64233;Pekerjaan;11/22/2008
6584786542;Ani Nugroho;Jalan Veteran No. 62, Kota Jawa Tengah, Jawa Tengah, 55424;Jalan Diponegoro No. 20, Kota Bali, Bali, 78917;Lainnya;10/26/2020
5294286053;Lia Prasetyo;Jalan Diponegoro No. 31, Kota DKI Jakarta, DKI Jakarta, 31010;Jalan Diponegoro No. 80, Kota DKI Jakarta, DKI Jakarta, 43206;Keluarga;05/26/2014
4588377716;Lia Nugroho;Jalan Ahmad Yani No. 16, Kota Bali, Bali, 85289;Jalan Sudirman No. 8, Kota DKI Jakarta, DKI Jakarta, 14020;Pendidikan;01/16/2012
6612523107;Agus Pranoto;Jalan Merdeka No. 69, Kota Sumatera Utara, Sumatera Utara, 71374;Jalan Merdeka No. 22, Kota Jawa Tengah, Jawa Tengah, 21276;Lainnya;03/08/2021
1898730205;Dewi Gunawan;Jalan Merdeka No. 10, Kota Jawa Barat, Jawa Barat, 54675;Jalan Sudirman No. 98, Kota Sumatera Barat, Sumatera Barat, 75272;Pekerjaan;09/22/2016
4197431436;Maya Prasetyo;Jalan Merdeka No. 82, Kota Jawa Tengah, Jawa Tengah, 52548;Jalan Sudirman No. 11, Kota Jawa Timur, Jawa Timur, 81063;Pendidikan;01/14/2023
8049544324;Budi Kurniawan;Jalan Ahmad Yani No. 87, Kota Jawa Timur, Jawa Timur, 72744;Jalan Sudirman No. 88, Kota Jawa Timur, Jawa Timur, 16100;Keluarga;07/02/2024
8645249483;Rini Wijaya;Jalan Ahmad Yani No. 100, Kota Jawa Barat, Jawa Barat, 65734;Jalan Gatot Subroto No. 69, Kota DKI Jakarta, DKI Jakarta, 65626;Pekerjaan;08/19/2018
3780527373;Rita Santoso;Jalan Ahmad Yani No. 81, Kota Sumatera Utara, Sumatera Utara, 58550;Jalan Sudirman No. 30, Kota Sumatera Utara, Sumatera Utara, 72661;Keluarga;06/23/2008
3220181034;Fitri Prasetyo;Jalan Ahmad Yani No. 42, Kota Jawa Tengah, Jawa Tengah, 27529;Jalan Sudirman No. 54, Kota Jawa Timur, Jawa Timur, 58422;Pendidikan;01/03/2015
8207000542;Ahmad Gunawan;Jalan Diponegoro No. 75, Kota DKI Jakarta, DKI Jakarta, 50575;Jalan Diponegoro No. 100, Kota Jawa Barat, Jawa Barat, 48437;Pendidikan;05/23/2022
1988805528;Eko Hutapea;Jalan Merdeka No. 33, Kota DKI Jakarta, DKI Jakarta, 70747;Jalan Diponegoro No. 71, Kota Sumatera Barat, Sumatera Barat, 69325;Pendidikan;04/24/2010
4515541400;Dewi Santoso;Jalan Ahmad Yani No. 90, Kota Jawa Tengah, Jawa Tengah, 54112;Jalan Ahmad Yani No. 94, Kota Bali, Bali, 59806;Pendidikan;11/15/2016
9565537270;Erni Andriani;Jalan Diponegoro No. 1, Kota Bali, Bali, 17403;Jalan Sudirman No. 19, Kota Jawa Tengah, Jawa Tengah, 88058;Pendidikan;03/08/2016
7962075496;Yuni Pranoto;Jalan Ahmad Yani No. 15, Kota Sumatera Barat, Sumatera Barat, 81253;Jalan Ahmad Yani No. 12, Kota Bali, Bali, 82534;Pekerjaan;08/16/2018
8360929487;Budi Setiawan;Jalan Ahmad Yani No. 62, Kota Jawa Timur, Jawa Timur, 16069;Jalan Ahmad Yani No. 62, Kota Sumatera Utara, Sumatera Utara, 47323;Lainnya;09/08/2001
3001252602;Hadi Hutapea;Jalan Sudirman No. 21, Kota DKI Jakarta, DKI Jakarta, 48018;Jalan Ahmad Yani No. 55, Kota DKI Jakarta, DKI Jakarta, 36347;Keluarga;02/21/2008
6283272269;Agus Setiawan;Jalan Merdeka No. 20, Kota DKI Jakarta, DKI Jakarta, 16654;Jalan Ahmad Yani No. 41, Kota Banten, Banten, 66545;Lainnya;12/10/2017
8491276251;Ahmad Hidayat;Jalan Ahmad Yani No. 71, Kota Jawa Barat, Jawa Barat, 74192;Jalan Veteran No. 53, Kota Sumatera Barat, Sumatera Barat, 26835;Lainnya;04/27/2001
141525293;Susan Gunawan;Jalan Diponegoro No. 97, Kota Bali, Bali, 86668;Jalan Ahmad Yani No. 3, Kota Sumatera Utara, Sumatera Utara, 74071;Lainnya;05/21/2006
3525130436;Rina Pranoto;Jalan Sudirman No. 97, Kota Sumatera Utara, Sumatera Utara, 63029;Jalan Veteran No. 16, Kota Jawa Tengah, Jawa Tengah, 46278;Pendidikan;11/20/2023
5942961010;Ani Hidayat;Jalan Gatot Subroto No. 43, Kota Sumatera Utara, Sumatera Utara, 48938;Jalan Merdeka No. 11, Kota Bali, Bali, 13776;Lainnya;03/30/2011
8814277513;Wati Saputra;Jalan Sudirman No. 80, Kota Sumatera Utara, Sumatera Utara, 61538;Jalan Merdeka No. 49, Kota DKI Jakarta, DKI Jakarta, 63220;Lainnya;09/22/2008
4664236335;Hendro Kurniawan;Jalan Merdeka No. 98, Kota Banten, Banten, 59125;Jalan Merdeka No. 2, Kota Jawa Timur, Jawa Timur, 25145;Keluarga;12/06/2021
122173862;Dedi Sirait;Jalan Sudirman No. 6, Kota Jawa Timur, Jawa Timur, 73845;Jalan Diponegoro No. 57, Kota Sumatera Utara, Sumatera Utara, 41961;Pendidikan;12/14/2020
4665993895;Siti Wijaya;Jalan Merdeka No. 54, Kota Jawa Timur, Jawa Timur, 85199;Jalan Gatot Subroto No. 27, Kota Jawa Barat, Jawa Barat, 25816;Lainnya;11/29/2000
492662235;Rudi Hidayat;Jalan Merdeka No. 33, Kota Jawa Timur, Jawa Timur, 24069;Jalan Gatot Subroto No. 75, Kota Sumatera Utara, Sumatera Utara, 29777;Keluarga;02/05/2020
9154431783;Hendro Santoso;Jalan Gatot Subroto No. 2, Kota DKI Jakarta, DKI Jakarta, 65779;Jalan Sudirman No. 73, Kota Banten, Banten, 73741;Lainnya;09/08/2018
4340471022;Lia Saputra;Jalan Ahmad Yani No. 30, Kota Sumatera Utara, Sumatera Utara, 25634;Jalan Diponegoro No. 49, Kota Banten, Banten, 15265;Keluarga;04/03/2009
3150857911;Taufik Nugroho;Jalan Gatot Subroto No. 47, Kota Jawa Tengah, Jawa Tengah, 99714;Jalan Diponegoro No. 23, Kota Sumatera Barat, Sumatera Barat, 63740;Pendidikan;09/29/2020
9743787278;Hendro Hidayat;Jalan Veteran No. 47, Kota Bali, Bali, 65657;Jalan Veteran No. 16, Kota DKI Jakarta, DKI Jakarta, 94581;Pendidikan;10/04/2008
8184196735;Muhammad Prasetyo;Jalan Gatot Subroto No. 92, Kota DKI Jakarta, DKI Jakarta, 99755;Jalan Sudirman No. 55, Kota Jawa Timur, Jawa Timur, 29002;Keluarga;03/22/2002
